,filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites
8659,SITTUM_freeONLY,6.64984,3.57177,6.64984,1.4371,619.487,431.066,0,0,0.448854,0.312333,0,Zn,Yes,Zn
8660,SIVKAK_freeONLY,4.30972,3.01652,4.30359,2.02507,0,0,83.5518,41.2586,0.389757,0.192465,0,"Mn,Ag",Yes,Ag
8661,SIVVAW_freeONLY,5.08743,3.23479,5.07492,1.60763,0,0,609.441,379.093,0.445461,0.277092,0,Cd,No,
8662,SIVWUR_freeONLY,4.87776,4.03318,4.87776,1.72206,476.464,276.683,0,0,0.361716,0.210049,0,Cd,No,
8663,SIWGUB_freeONLY,4.98445,3.53459,4.98445,1.49318,670.54,449.069,0,0,0.463863,0.310654,0,Cu,Yes,Cu
8664,SIXFIQ01_freeONLY,9.83022,7.39948,9.81936,0.512152,2262.21,4417.07,0,0,0.783927,1.53065,0,Cu,No,
8665,SIXFIQ_freeONLY,8.71635,6.82475,8.58573,0.589441,2471.93,4193.68,0,0,0.75103,1.27414,0,Cu,No,
8666,SIZNIA_freeONLY,3.59876,2.53064,3.59876,1.28097,0,0,55.7608,43.5302,0.476518,0.371999,0,Cu,Yes,Cu
8667,SIZPUN_freeONLY,19.23099,5.26362,19.23099,0.728175,2033.26,2792.27,0,0,0.741261,1.01797,0,Zn,Yes,Zn
8668,SOBZEQ_freeONLY,5.25317,2.9918,5.25012,1.18096,0,0,831.243,703.873,0.533829,0.452031,0,"Cd,Ca",No,
8669,SOCKOM_freeONLY,5.50771,3.35104,5.5012,1.32527,857.973,647.395,0,0,0.498974,0.376507,0,Cd,No,
8670,SOCLAZ_freeONLY,3.66826,3.40979,3.66826,1.5968,125.865,78.8237,0,0,0.396502,0.248311,0,Cd,No,
8671,SODKON_freeONLY,3.16209,2.69617,3.16209,2.69693,0,0,0,0,0.386635,0.143361,0,Cu,No,
8672,SODZIV_freeONLY,6.17981,4.63145,6.1789,1.37538,957.898,696.462,0,0,0.491381,0.35727,0,Cd,No,
8673,SOHGUS_freeONLY,9.69532,8.17839,9.6883,0.723839,1841.15,2543.59,0,0,0.700504,0.967763,0,Co,No,
8674,SOHMEI_freeONLY,8.60382,8.02516,8.5836,1.19399,2066.81,1731.01,0,0,0.674815,0.565176,0,Zn,No,
8675,SOHMUY_freeONLY,8.20307,7.57587,7.95442,1.2172,2063.93,1695.64,0,0,0.667655,0.548518,0,Zn,No,
8676,SOJDEB_freeONLY,4.05245,3.12111,4.05106,1.15595,0,0,745.642,645.049,0.488296,0.422421,0,Cr,No,
8677,SOJGOO_freeONLY,5.65562,4.66827,5.6363,1.27456,1082.26,849.125,0,0,0.495754,0.388961,0,Ce,No,
8678,SOKXOH_freeONLY,22.96741,14.74434,22.96741,0.440095,1929.04,4383.23,0,0,0.808956,1.83814,0,"Co,Cu",Yes,Co
8679,SOMCON_freeONLY,8.10037,7.39163,8.0636,1.23046,2018.5,1640.44,0,0,0.663617,0.539324,0,Zn,No,
8680,SOMJOV_freeONLY,5.97068,5.70714,5.97068,1.17894,1453,1232.47,0,0,0.566761,0.480739,0,Fe,No,
8681,SOPLEQ_freeONLY,8.78671,7.48711,8.77328,0.73171,2225.8,3041.91,0,0,0.697774,0.95362,0,Zn,No,
8682,SOPLOA_freeONLY,8.30242,6.84703,8.28953,0.790491,2037.61,2577.64,0,0,0.660983,0.836167,0,Zn,Yes,Zn
8683,SOQDEI_freeONLY,5.80403,4.21738,5.66585,1.01764,1904.38,1871.36,0,0,0.591523,0.581269,0,Cd,No,
8684,SOQSAU_freeONLY,9.55153,4.97565,9.55153,0.85378,2411.11,2824.04,0,0,0.694399,0.813323,0.00024901,Zr,No,
8685,SOQSEY_freeONLY,10.25301,4.93119,10.25301,0.903826,2100.06,2323.52,0,0,0.687174,0.760295,0.000220839,Zr,No,
8686,SOSSEA_freeONLY,4.66033,3.46037,4.63504,1.16769,976.81,836.53,0,0,0.51954,0.444929,0,Cd,No,
8687,SOTTUR_freeONLY,4.58139,3.54585,4.58139,1.64224,576.535,351.067,0,0,0.398344,0.242562,0,Sr,No,
8688,SOTXEG_neutral,5.04075,3.40746,5.04075,1.50786,625.269,414.672,0,0,0.485064,0.321689,0,Yb,No,
8689,SOTXIK_charged,6.68976,3.88318,6.53236,1.33731,1082.9,809.758,0,0,0.528893,0.395491,0,Eu,No,
8690,SOVHAM_freeONLY,4.88485,4.19849,4.88485,1.17469,1354.27,1152.88,0,0,0.551335,0.469346,0,"Cd,Ni",Yes,Ni
8691,SOVLEW_freeONLY,14.27953,5.26598,14.21789,0.85804,1810.79,2110.38,0,0,0.687015,0.80068,0,Cu,No,
8692,SOWCOY01_freeONLY,4.92705,3.94248,4.9094,1.06916,2029.09,1897.83,0,0,0.615771,0.575938,0,Zn,Yes,Zn
8693,SOWCOY_freeONLY,4.73015,3.65422,4.73015,1.08192,1780,1645.22,0,0,0.61195,0.565614,0,Zn,Yes,Zn
8694,SOXDAM_freeONLY,5.8183,4.22829,5.81389,1.88914,741.661,392.592,0,0,0.413635,0.218954,0,"Zn,Tb",No,
8695,SOXDEQ_freeONLY,5.86807,4.19616,5.86807,1.87965,800.356,425.8,0,0,0.408873,0.217526,0,"Co,Tb",No,
8696,SOXHUI_freeONLY,3.25729,2.65079,3.25729,1.42608,0,0,0,0,0.287643,0.201702,0,Li,No,
8697,SUGVUM_freeONLY,5.79684,4.06776,5.79684,1.1064,1315.98,1189.42,0,0,0.536905,0.48527,0,Cu,Yes,Cu
8698,SUGWEX03_freeONLY,5.92684,4.19574,5.92137,1.09035,1319.73,1210.38,0,0,0.542731,0.497757,0,Cu,Yes,Cu
8699,SUJNUH_freeONLY,7.55155,6.58871,7.55155,1.32146,847.807,641.567,0,0,0.496154,0.375458,0,Cu,No,
8700,SUJQOE_freeONLY,4.01261,2.83947,4.01261,1.20423,0,0,499.365,414.677,0.485608,0.403253,1.66E-07,Zn,No,
8701,SUJREV_freeONLY,4.06448,3.04764,4.05345,1.22146,0,0,497.373,407.196,0.489107,0.400428,0,Zn,No,
8702,SUKYIH_freeONLY,9.64901,6.40726,9.53911,0.630506,2464.69,3909.07,0,0,0.752516,1.19351,0,Cu,No,
8703,SUKYON_freeONLY,10.78329,7.27881,9.70191,0.544755,2946.39,5408.66,0.765968,1.40608,0.762401,1.39953,0,Cu,No,
8704,SUNLET_freeONLY,10.35211,7.32782,10.35211,0.707052,1745.01,2468.01,0,0,0.685509,0.969531,0,Cu,Yes,Cu
8705,SUPLOF_freeONLY,9.81956,5.79112,9.81893,0.800346,2148.94,2685.02,0,0,0.6775,0.846509,0,Zn,No,
8706,SUTBIT_freeONLY,8.38333,7.95784,8.37512,0.856018,1730.53,2021.6,0,0,0.658906,0.769733,0,Ni,Yes,Ni
8707,TACPAP_freeONLY,6.17343,6.06096,6.17343,1.70548,637.824,373.986,0,0,0.43172,0.253137,0,Zn,No,
8708,TADWEC_freeONLY,12.98659,12.22827,12.98659,0.843137,1419.94,1684.11,0,0,0.630175,0.747417,0,Zn,Yes,Zn
8709,TADWIG_freeONLY,11.56452,11.02889,11.56452,0.860688,1492.85,1734.49,0,0,0.631738,0.733991,0,Zn,No,
8710,TADYEE_freeONLY,6.41454,5.84385,6.41454,1.06115,1378.46,1299.02,0,0,0.547029,0.515504,0,"Mo,Ni",No,
8711,TADYII_freeONLY,4.96323,4.04573,4.95818,1.11527,1575.19,1412.39,0,0,0.555288,0.497897,0,"W,Ni",No,
8712,TAFBIN_freeONLY,4.89948,3.22691,4.89948,1.6684,0,0,458.552,274.846,0.415176,0.248847,0,Cd,No,
8713,TAFCIO_freeONLY,5.00686,2.87014,4.8705,1.5848,0,0,191.129,120.602,0.390192,0.24621,0,Co,No,
8714,TAGBUZ_freeONLY,4.64533,3.41141,4.64533,1.22769,609.503,496.461,0,0,0.480687,0.391537,0,Ag,Yes,Ag
8715,TAKYEL_freeONLY,7.08068,3.12698,7.07289,1.68409,0,0,522.043,309.985,0.440452,0.261537,0,"Eu,Co",No,
8716,TAKYOV_freeONLY,7.07022,3.04881,7.07022,1.72847,0,0,526.562,304.641,0.437183,0.252931,0,"Dy,Co",No,
8717,TANBOZ_freeONLY,6.74592,4.24861,6.74531,1.06143,2653.18,2499.63,0,0,0.721975,0.680192,0,Cu,Yes,Cu
8718,TAPHOJ_freeONLY,3.98582,2.54324,3.98582,1.43274,0,0,89.9402,62.7749,0.391663,0.273366,0,Zn,No,
8719,TAPXIT01_freeONLY,5.69893,5.36843,5.69893,1.57809,511.438,324.087,0,0,0.411627,0.260839,0,"Yb,Na",Yes,Na
8720,TAPXIT_freeONLY,5.77413,5.41483,5.77413,1.57809,525.007,332.685,0,0,0.409864,0.259721,0,"Yb,Na",Yes,Na
8721,TAPXOZ_freeONLY,5.5044,5.13696,5.5044,1.55868,458.399,294.094,0,0,0.40566,0.260259,0,"Na,Tb",Yes,Na
8722,TAQGEZ_freeONLY,8.38886,8.25863,8.38886,0.927217,1901.58,2050.85,0,0,0.706594,0.762059,0,Cd,No,
8723,TARWAK_freeONLY,4.93274,4.36052,4.92493,1.71275,600.694,350.719,0,0,0.389095,0.227175,0,Cu,Yes,Cu
8724,TASVUG_freeONLY,6.93553,5.37812,6.93277,1.33219,1283.56,963.498,0,0,0.540707,0.405879,0,Tb,No,
8725,TASWOB_freeONLY,6.77113,5.36257,6.76835,1.41573,1292.17,912.724,0,0,0.522501,0.369068,0,Tb,No,
8726,TASXIW_freeONLY,5.94004,4.83119,5.92168,1.14046,2180.85,1912.26,0,0,0.600614,0.526643,0,Zn,Yes,Zn
8727,TATPOV_freeONLY,8.03411,5.26458,8.03322,0.993024,1841.81,1854.75,0,0,0.646294,0.650835,0,Zn,Yes,Zn
8728,TATSIS_freeONLY,4.50814,2.43302,4.40586,1.48587,0,0,428.802,288.588,0.407583,0.274307,0,Co,No,
8729,TAXHUX_freeONLY,3.50517,3.06361,3.50517,1.66232,0,0,21.7695,13.0958,0.441297,0.265471,0,Zn,No,
8730,TAYNEN_freeONLY,5.31191,3.45332,5.31191,1.3024,750.862,576.522,0,0,0.479601,0.368244,0,Cd,No,
8731,TAZLIR_freeONLY,9.92691,5.24926,9.92691,1.22721,1577.71,1285.61,0,0,0.596475,0.486043,0,"Sm,Cd",Yes,Cd
8732,TAZLOX_freeONLY,9.8984,5.40391,9.89721,1.23251,1566.44,1270.93,0,0,0.596544,0.484006,0,"Eu,Cd",Yes,Cd
8733,TAZLUD_freeONLY,9.86951,5.46604,9.67983,1.23886,1551.25,1252.16,0,0,0.597759,0.482508,0,"Cd,Gd",Yes,Cd
8734,TEBCEK_freeONLY,3.71564,2.86477,3.71564,1.54308,0,0,45.9129,29.754,0.352079,0.228166,0,Co,No,
8735,TEBSAW_freeONLY,5.14932,3.9251,5.14932,1.22508,1244.88,1016.16,0,0,0.568456,0.464014,0,Zn,Yes,Zn
8736,TEBWII_freeONLY,7.57165,3.30977,7.57165,0.966019,0,0,1139.69,1179.78,0.566954,0.586898,0,Cu,Yes,Cu
8737,TEBYIK_freeONLY,5.562,5.36085,5.562,1.26306,1049.41,830.848,0,0,0.468447,0.370884,0,Co,No,
8738,TECVEE_freeONLY,6.2218,4.17322,6.2218,1.22799,1041.41,848.062,0,0,0.481829,0.392372,0,Ca,No,
8739,TEDGOA_freeONLY,8.48928,7.75883,8.48154,0.69107,2397.17,3468.78,0,0,0.755889,1.09379,0,Zn,No,
8740,TEDHAN_freeONLY,10.04433,9.51961,10.04433,0.899209,2048.08,2277.65,0,0,0.716724,0.79706,0,Zn,No,
8741,TEDLUK_freeONLY,5.50849,4.59269,5.50849,1.32625,560.417,422.559,52.0579,39.2521,0.455049,0.343111,0,Zn,No,
8742,TEDSIG_freeONLY,5.43125,3.35445,5.40922,1.15314,1004.58,871.17,0,0,0.527356,0.457321,0,Zn,No,
8743,TEFWIL_freeONLY,18.12978,5.71178,18.12978,1.1222,1596.5,1422.64,0,0,0.641269,0.571437,1.78E-07,In,No,
8744,TEFWOR_freeONLY,8.09113,4.61719,8.08385,1.43313,1307.78,912.536,0,0,0.540203,0.37694,0,In,No,
8745,TEJGAS_freeONLY,4.67055,3.25299,4.66323,2.03693,0,0,541.877,266.026,0.410573,0.201564,0,Eu,No,
8746,TEJGEW_freeONLY,4.45001,3.27858,4.44893,2.0464,0,0,537.477,262.645,0.412664,0.201654,0,Gd,No,
8747,TEJGIA01_freeONLY,4.39863,3.21296,4.39863,2.02364,0,0,457.027,225.845,0.406515,0.200883,0,Sm,No,
8748,TEJGIA_freeONLY,4.43362,3.31266,4.43101,2.0045,542.397,270.59,0,0,0.414327,0.206698,0,Sm,No,
8749,TEJQAC_freeONLY,3.75524,3.18765,3.74298,1.53008,0,0,36.629,23.9393,0.368798,0.241032,0,Cu,Yes,Cu
8750,TEMPAE_freeONLY,9.71276,4.32378,9.70591,0.807529,2124.3,2630.62,0,0,0.674398,0.835138,0,Zn,No,
8751,TEMPEI_freeONLY,10.86875,7.2274,10.86875,0.673729,2277.11,3379.86,0,0,0.705388,1.04699,0,Cu,No,
8752,TENLIJ_freeONLY,5.34764,4.42901,5.34764,1.14422,1285.96,1123.87,0,0,0.560785,0.490102,0,Zn,No,
8753,TEPGUS_freeONLY,4.9162,3.84441,4.90629,1.29312,899.898,695.913,0,0,0.509977,0.394378,0,Zn,No,
8754,TEQPAI_freeONLY,4.77868,2.8185,4.74109,1.34182,0,0,673.717,502.09,0.511796,0.381418,0,Zn,Yes,Zn
8755,TEQPEM_freeONLY,17.23792,9.1506,17.23792,0.572911,2049.55,3577.42,0,0,0.829234,1.4474,0,Zn,No,
8756,TEQTAM_freeONLY,6.9771,5.8334,6.9771,1.26357,1193.13,944.256,0,0,0.520714,0.412098,0,Cd,No,
8757,TEQTEQ_freeONLY,6.71223,5.81974,6.71223,1.15116,1182.84,1027.52,0,0,0.513329,0.445924,0,Mn,No,
8758,TEQVOC_freeONLY,5.36907,3.99776,5.36743,1.55726,508.465,326.513,0,0,0.422147,0.271083,0,"Ba,Zn",Yes,Zn
8759,TERFIH_freeONLY,8.63141,6.17312,8.62973,1.20336,1860.48,1546.07,0,0,0.654256,0.54369,0,"Ir,Zn",Yes,Ir
8760,TERFUT_freeONLY,8.52042,6.56016,8.52042,0.900361,2016.55,2239.71,0,0,0.666054,0.739764,0,"Rh,Zn",Yes,"Rh,Zn"
8761,TESGOO_freeONLY,4.72665,3.61554,4.69815,1.92126,729.527,379.714,0,0,0.455736,0.237207,0,Zn,No,
8762,TESGUU_freeONLY,4.80643,3.56835,4.80503,1.92111,727.016,378.436,0,0,0.456173,0.237453,0,Zn,No,
8763,TESHAB_freeONLY,5.24014,3.83375,5.24014,1.8144,939.222,517.649,0,0,0.48634,0.268045,0,Zn,No,
8764,TETWOG_freeONLY,3.74948,3.07417,3.74948,1.69216,0,0,214.982,127.046,0.368958,0.21804,0,Co,No,
8765,TETWUM_freeONLY,4.92925,2.81869,4.91729,1.74769,0,0,372.014,212.861,0.414272,0.23704,1.14E-07,Cd,Yes,Cd
8766,TETZEZ_freeONLY,10.6184,6.71037,10.12656,0.736025,1908.66,2593.2,0,0,0.690541,0.938203,0,Zn,Yes,Zn
8767,TETZID_freeONLY,5.13889,3.8044,5.11428,1.3464,740.914,550.294,63.2958,47.0113,0.479141,0.355869,0,Cd,No,
8768,TEVZEA_freeONLY,4.56465,3.50751,4.56023,1.97043,625.709,317.549,0,0,0.442726,0.224684,0,Zn,No,
8769,TEVZIE_freeONLY,4.87666,3.6266,4.87666,1.88802,816.05,432.225,0,0,0.465711,0.246667,0,Zn,No,
8770,TEVZOK_freeONLY,4.54826,3.52773,4.53693,1.97903,633.934,320.326,0,0,0.440162,0.222414,0,Zn,No,
8771,TEVZUQ_freeONLY,4.82087,3.63441,4.82087,1.89478,798.759,421.558,0,0,0.463966,0.244866,0,Zn,No,
8772,TEWFUY01_freeONLY,5.17054,3.82755,5.17054,1.20333,861.943,716.298,8.68218,7.21512,0.486606,0.404383,0,Cu,Yes,Cu
8773,TEWFUY_freeONLY,5.10676,3.77054,5.09729,1.20256,923.172,767.671,0,0,0.487592,0.405461,0,Cu,Yes,Cu
8774,TEWGEJ01_freeONLY,4.11622,3.2178,4.11622,1.3058,0,0,356.959,273.364,0.422772,0.323764,0,Cu,No,
8775,TEWGEJ_freeONLY,5.10542,3.89364,5.10066,1.1805,1036.79,878.269,0,0,0.494909,0.419239,0,Cu,Yes,Cu
8776,TEXTOH_freeONLY,6.89644,6.11891,6.88965,1.17037,987.14,843.446,163.35,139.572,0.517072,0.441804,0,Eu,No,
8777,TIDMEA_freeONLY,6.05011,4.95275,6.05011,1.96479,1049.72,534.265,0,0,0.448105,0.228068,0,Pr,No,
8778,TIFDOB_freeONLY,5.9292,2.69337,5.76725,1.19963,0,0,824.466,687.269,0.502006,0.418468,0,Mn,No,
8779,TIGDOD_freeONLY,6.05846,4.61526,6.05005,0.941106,1685.92,1791.42,0,0,0.605952,0.643872,0,Zn,No,
8780,TIKMEH_freeONLY,4.80564,4.01932,4.70025,1.61849,439.935,271.819,291.889,180.347,0.438524,0.270947,0,Cd,No,
8781,TIKXER_freeONLY,3.09349,2.55371,3.08016,2.26284,0,0,0,0,0.322457,0.142501,0,"Eu,Cu",Yes,Cu
8782,TILDIC_freeONLY,4.17022,3.27836,4.08645,2.12595,0,0,336.806,158.427,0.377148,0.177403,0,Tb,No,
8783,TIPZOJ_freeONLY,4.50952,2.98451,4.10132,2.77522,0,0,268.421,96.7207,0.368581,0.132811,0,Ag,Yes,Ag
8784,TIQGUW_freeONLY,4.96978,3.43779,4.96978,1.63392,397.118,243.047,0,0,0.369372,0.226065,0,"Eu,Na",No,
8785,TIQHAD_freeONLY,4.94141,3.41905,4.62183,1.65332,396.979,240.11,0,0,0.365689,0.221185,0,"Na,Gd",No,
8786,TIQHEH_freeONLY,4.93102,3.44222,4.93102,1.64732,401.845,243.938,0,0,0.367781,0.22326,0,"Na,Tb",No,
8787,TIQHIL_freeONLY,4.95366,3.41712,4.95366,1.66751,383.616,230.053,0,0,0.363815,0.218179,0,"Na,Dy",No,
8788,TIRLIQ_freeONLY,5.13114,4.02303,5.12299,1.34501,840.655,625.016,0,0,0.488293,0.363039,0,Zn,Yes,Zn
8789,TIRQOB_freeONLY,5.36433,4.46174,5.20166,1.24504,1340.98,1077.06,0,0,0.529798,0.425527,0,Zn,Yes,Zn
8790,TIRRIW_freeONLY,6.09614,5.02444,6.09614,1.07096,1585.18,1480.15,0,0,0.558446,0.521444,0,Co,No,
8791,TISGUY_freeONLY,4.71798,3.49383,4.7018,1.37277,365.175,266.014,0,0,0.411358,0.299656,0,Ni,No,
8792,TISHAF_freeONLY,10.6324,3.8068,10.6267,0.905798,1588.56,1753.77,0,0,0.610717,0.674231,0,Fe,No,
8793,TISJOW_freeONLY,5.34187,2.66918,5.33691,1.40296,0,0,245.178,174.758,0.376956,0.268687,0,Co,No,
8794,TISKOW_freeONLY,5.84099,2.95351,5.84099,1.63119,0,0,677.491,415.336,0.473285,0.290147,0,Zn,Yes,Zn
8795,TISNEQ_freeONLY,3.58708,2.76291,3.58478,1.34609,0,0,38.9606,28.9437,0.425654,0.316216,0,Zn,No,
8796,TISPAO_freeONLY,11.18684,4.56248,11.17127,1.01627,1482.57,1458.84,334.264,328.912,0.663956,0.653325,0,Cu,No,
8797,TISWEZ_freeONLY,4.23888,2.74193,4.23016,2.3595,0,0,107.176,45.4234,0.356573,0.151122,0,Gd,No,
8798,TIVHAJ_freeONLY,5.65258,4.4414,5.64462,1.29933,1101.51,847.751,0,0,0.46772,0.35997,0,Cu,No,
8799,TIVYAZ01_freeONLY,7.56143,4.40128,7.54798,1.02175,1697.19,1661.07,0,0,0.603707,0.590858,0,Co,No,
8800,TIXCEK_freeONLY,6.87611,5.24773,6.87004,1.10179,1582.1,1435.93,0,0,0.5643,0.512166,0,Zn,No,
8801,TIXVON_freeONLY,4.92583,3.91911,4.92583,1.16845,733.287,627.574,0,0,0.456605,0.390779,0,Mg,No,
8802,TOFTIT_freeONLY,20.16055,5.25787,20.16055,0.609149,2228.4,3658.21,0,0,0.774495,1.27144,0,Cu,No,
8803,TOHSAL_freeONLY,8.88929,6.01429,8.88929,0.595699,2804.71,4708.26,0,0,0.740557,1.24317,0,Cu,No,
8804,TOHZAS_freeONLY,5.28785,3.35307,5.21555,1.35196,1084.2,801.945,0,0,0.5416,0.400604,0,Cd,No,
8805,TOKDON_freeONLY,5.68269,4.05077,5.58356,1.25952,1771.65,1406.6,0,0,0.600467,0.476742,0,Cd,No,
8806,TOLGOR_freeONLY,5.98694,4.00719,5.98203,1.19865,1385.37,1155.78,0,0,0.536821,0.447856,0,Cd,Yes,Cd
8807,TONBII_freeONLY,4.87753,4.60684,4.87753,1.60548,551.483,343.501,0,0,0.373411,0.232586,0,Fe,No,
8808,TONLOY_freeONLY,7.42094,6.92579,7.42094,1.5796,809.645,512.563,0,0,0.437694,0.277091,0,Cd,No,
8809,TONQOD_freeONLY,5.89745,5.40813,5.8852,0.875084,2044.36,2336.19,0,0,0.627393,0.716952,0,Zn,Yes,Zn
8810,TORJAN_freeONLY,5.40405,3.76891,5.31429,1.19222,1392.08,1167.63,0,0,0.557172,0.467338,0,Tb,No,
8811,TORJER_freeONLY,5.04936,3.66436,5.03861,1.23409,1295.46,1049.73,0,0,0.541909,0.439116,0,Tb,No,
8812,TORJOB_freeONLY,5.39941,3.77826,5.28367,1.17526,1382.52,1176.36,0,0,0.558739,0.475419,0,Eu,No,
8813,TORKAO_freeONLY,5.01927,3.66711,5.00825,1.21861,1301.3,1067.86,0,0,0.541926,0.44471,0,Eu,No,
8814,TORPUN_freeONLY,6.25573,5.35734,6.10404,1.28798,1123.33,872.165,0,0,0.499755,0.388014,0,Tb,No,
8815,TOTVOP_freeONLY,4.41856,4.27869,4.41856,1.82155,362.601,199.062,0,0,0.383085,0.210307,0,Zn,Yes,Zn
8816,TOVHUJ_freeONLY,8.4528,5.42795,8.38977,0.761945,2564.92,3366.28,0,0,0.708457,0.929801,0,Fe,No,
8817,TOVJIZ_freeONLY,12.61942,8.2906,12.6086,0.471092,2067.3,4388.32,0,0,0.803485,1.70558,0,Fe,No,
8818,TOVJOF_freeONLY,12.29872,8.36781,12.18297,0.489848,2063.81,4213.17,0,0,0.788341,1.60936,0,Fe,No,
8819,TOVJUL_freeONLY,7.14215,5.30329,7.13909,0.870661,2062.41,2368.79,0,0,0.650258,0.746855,0,"Fe,Si",Yes,Fe
8820,TOVKEW_freeONLY,12.33578,8.94797,12.19033,0.580111,2055.83,3543.85,0,0,0.735552,1.26795,0,Fe,No,
8821,TOVKIA_freeONLY,11.37766,4.36707,9.27353,0.730597,2276.14,3115.46,0,0,0.697253,0.954361,0,Fe,No,
8822,TOVKOG_freeONLY,22.84213,13.08663,22.84213,0.347018,1574.71,4537.84,0,0,0.857156,2.47007,0,Fe,No,
8823,TOWLOI_freeONLY,5.17624,2.79106,5.1655,1.37437,0,0,500.459,364.136,0.488654,0.355547,0,Fe,No,
8824,TOWNAW_freeONLY,6.32785,2.43839,4.18431,1.18141,0,0,495.557,419.462,0.516967,0.437585,0,Fe,No,
8825,TOWNEA_freeONLY,8.82467,7.77952,8.82467,0.756998,2061.82,2723.68,0,0,0.690466,0.912111,0,Fe,No,
8826,TOWNOK_freeONLY,6.93499,3.74262,6.27478,1.05822,1729.96,1634.78,0,0,0.595315,0.562562,0,Fe,No,
8827,TOWPAY_freeONLY,10.36333,5.51503,6.36146,0.959971,1251.37,1303.55,596.398,621.266,0.649424,0.676503,0,Fe,No,
8828,TOWPEC_freeONLY,10.15402,5.39399,6.34287,0.948959,1311.85,1382.41,597.685,629.832,0.653121,0.68825,0,Fe,No,
8829,TOWXEK_freeONLY,6.04778,5.15081,6.04215,0.997154,1429.16,1433.24,3.95741,3.9687,0.57606,0.577704,0,Zn,Yes,Zn
8830,TOXHAR_freeONLY,4.89011,4.26663,4.89011,1.14926,993.875,864.795,0,0,0.491652,0.427799,0,Zn,Yes,Zn
8831,TOXHEV_freeONLY,5.63208,5.10786,5.62427,1.0421,1431.95,1374.11,0,0,0.555125,0.532701,0,"Fe,Zn",Yes,Zn
8832,TOXHIZ_freeONLY,5.68984,5.30288,5.68438,1.04692,1409.18,1346.03,1.81757,1.73612,0.560385,0.535272,0,"Zn,Ru",Yes,Zn
8833,TOXNAX_freeONLY,3.79964,2.83465,3.79964,1.35171,0,0,150.15,111.082,0.415928,0.307705,0,Al,No,
8834,TOXNIF_freeONLY,6.95996,6.82273,6.95996,1.06718,1582.6,1482.97,0,0,0.574474,0.538308,0,Al,No,
8835,TOZHAR_freeONLY,4.71595,3.81365,4.64425,1.35498,1730.32,1277.01,0,0,0.646252,0.476946,0,Ag,Yes,Ag
8836,TUBCEA_freeONLY,4.89316,2.41612,4.78842,1.7794,0,0,671.324,377.275,0.438024,0.246164,0,Cd,Yes,Cd
8837,TUBJAD_freeONLY,4.84827,4.34344,4.84827,1.22218,728.089,595.729,0,0,0.482042,0.394411,0,Cu,Yes,Cu
8838,TUBLIN_freeONLY,5.27232,3.84215,5.27232,1.23985,980.315,790.67,0,0,0.481266,0.388164,0,Cd,No,
8839,TUDHUW_freeONLY,11.38697,3.4042,11.38697,0.925393,1484.69,1604.39,0,0,0.64067,0.692322,0,Zn,No,
8840,TUDJAE_freeONLY,11.47178,3.53136,11.47178,0.907068,1520.19,1675.94,0,0,0.64787,0.714247,0,Zn,No,
8841,TUDJEI_freeONLY,11.44993,3.49839,11.44993,0.912862,1508.38,1652.36,0,0,0.645841,0.70749,0,Zn,No,
8842,TUDJIM_freeONLY,11.38986,3.41843,11.38986,0.926734,1491.99,1609.94,0,0,0.640678,0.691329,0,Zn,No,
8843,TUDJOS_freeONLY,11.48826,3.95015,11.48826,0.911585,1566.92,1718.9,0,0,0.64581,0.708448,0,Zn,No,
8844,TUDJUY_freeONLY,11.44923,3.48642,11.44923,0.916244,1506.96,1644.71,0,0,0.645441,0.704443,0,Zn,No,
8845,TUDKAF_freeONLY,11.48504,3.51511,11.48504,0.908061,1512.7,1665.86,0,0,0.647393,0.71294,0,Zn,No,
8846,TUDKEJ_freeONLY,11.40964,3.43307,11.40964,0.924356,1494.07,1616.34,0,0,0.642002,0.69454,0,Zn,No,
8847,TUDMAH_freeONLY,6.62551,4.45318,6.62551,0.811881,2461.58,3031.95,0,0,0.643644,0.792782,0,Ni,No,
8848,TUDMEL_freeONLY,5.74229,2.60532,5.74229,1.06856,0,0,893.495,836.167,0.523104,0.48954,0,Ni,No,
8849,TUDQOZ_freeONLY,4.76721,3.81876,4.49087,1.57647,284.43,180.422,229.541,145.604,0.411475,0.26101,0,Cd,No,
8850,TUTJAU_freeONLY,6.52911,3.61426,6.52083,1.1096,1329.76,1198.41,0,0,0.533457,0.480764,0,Mn,No,
8851,TUVDIX_freeONLY,7.26896,3.21232,7.25294,1.56189,0,0,595.737,381.421,0.459733,0.294345,0,"Mn,Pr",No,
8852,TUVDOD_freeONLY,7.24385,3.14901,7.24385,1.63298,0,0,586.193,358.972,0.453588,0.277767,0,"Mn,Gd",No,
8853,TUVDUJ_freeONLY,7.2946,3.15351,7.29112,1.65429,0,0,570.86,345.079,0.454768,0.274902,0,"Mn,Er",No,
8854,TUWPIL_freeONLY,4.51899,2.99266,4.50569,1.35465,0,0,464.072,342.578,0.460993,0.340305,0,Cd,Yes,Cd
8855,UBACOR_freeONLY,5.7806,3.33443,5.7806,1.34848,980.342,726.998,0,0,0.486478,0.36076,0,Zn,Yes,Zn
