,filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites
12868,WUXMEH_clean,3.80315,3.23998,3.72844,2.48036,0,0,212.06,85.4957,0.409233,0.16499,0,Zr,No,
15153,ncomms11950_ncomms11950-s3_clean,5.0427,3.23945,5.0427,1.50822,0,0,760.775,504.419,0.535777,0.355238,0,Pt,Yes,Pt
12139,VUCTOE_clean,3.95648,3.23938,3.87699,2.10425,0,0,375.604,178.498,0.374678,0.178058,0,Mn,Yes,Mn
14259,ZOHBEF_clean,4.05883,3.23876,4.05716,1.69064,0,0,333.949,197.528,0.472737,0.27962,0,Pr,No,
3629,GIFFEI_clean,5.10703,3.23803,5.10703,1.88143,0,0,1216.58,646.624,0.546363,0.290398,0,Eu,Yes,Eu
7554,NIRNAD_clean,4.25391,3.23786,4.23073,1.77484,0,0,411.121,231.638,0.367814,0.207237,0,Sr,Yes,Sr
14371,acs.cgd.6b00151_AKEDEB1449788_clean,5.99146,3.23782,5.98811,1.01059,0,0,872.975,863.827,0.523849,0.51836,0,Ag,Yes,Ag
13239,XIQZIH_clean,4.35611,3.23753,3.99463,1.22667,0,0,313.214,255.338,0.466222,0.380073,0,Cu,No,
1614,DAFJIG_clean,8.03174,3.23621,8.03174,1.16318,0,0,1431.62,1230.78,0.569717,0.489794,0,Co,No,
14392,acs.inorgchem.5b02434_ic5b02434_si_011_clean,4.5757,3.23621,4.29735,1.26253,0,0,720.106,570.367,0.541931,0.429242,0,Zn,No,
3954,HADYAP_clean,3.95893,3.23619,3.95893,2.35836,0,0,311.881,132.245,0.504423,0.213887,0,"U,Co",Yes,"Co,U"
12043,VOBQEK_clean,4.27979,3.23619,4.27979,1.25034,0,0,776.937,621.379,0.512126,0.409588,0,Mn,Yes,Mn
3413,FUZKAN_clean,5.06549,3.23595,5.05633,1.24948,0,0,592.172,473.936,0.478708,0.383127,0,Ni,No,
5967,LADKIN_clean,4.55067,3.23586,4.03922,2.4742,0,0,509.302,205.845,0.4477,0.180948,0,In,No,
11972,VIPXUO_clean,4.31173,3.23579,4.17899,1.18593,0,0,332.917,280.722,0.490506,0.413604,0,Co,Yes,Co
10907,TOJXOH_clean,4.97737,3.23574,4.97737,2.13773,0,0,579.577,271.117,0.494978,0.231543,0,"Ni,Hg",Yes,Ni
6776,MAZYER_clean,4.40409,3.2351,4.38077,1.94597,0,0,351.787,180.777,0.351063,0.180405,0,"Cd,K",No,
9015,QAKFIU_clean,4.11724,3.23508,4.11237,1.40052,0,0,342.779,244.752,0.429376,0.306584,0,Zn,Yes,Zn
11702,VAHSIH_clean,5.78158,3.23492,5.77817,1.62959,0,0,1140.34,699.773,0.505196,0.310015,0,Al,No,
10338,SIVVAW_clean,5.08743,3.23479,5.07492,1.60763,0,0,609.441,379.093,0.445461,0.277092,0,Cd,No,
4420,HUNBEX_clean,5.69296,3.2343,5.69177,1.34872,0,0,1022.59,758.194,0.527791,0.391328,0,"Zn,K",Yes,K
7787,OBUREL_clean,8.35843,3.23348,8.11338,1.32291,0,0,1030.52,778.974,0.500358,0.378224,0,Cu,Yes,Cu
11159,UFUMUD_clean,4.21778,3.23341,3.70052,1.50619,0,0,328.797,218.298,0.414982,0.275518,0,Cu,Yes,Cu
4037,HARHOA_clean,5.51291,3.2331,5.50749,1.17907,0,0,1141.8,968.388,0.527317,0.447232,0,"Zn,K",Yes,"Zn,K"
14260,ZOHBIJ_clean,4.05613,3.23287,4.05613,1.75524,0,0,341.966,194.826,0.470865,0.268263,0,Eu,No,
10290,SIBDEO_clean,4.05172,3.23248,4.05172,1.39183,0,0,162.932,117.063,0.430485,0.309294,0,Cd,Yes,Cd
2258,EDADET_clean,4.03192,3.23199,4.01396,2.14016,0,0,378.175,176.704,0.388735,0.181638,0,Pr,Yes,Pr
11290,UKUMAO_clean,3.76852,3.23056,3.72223,3.06841,0,0,91.105,29.6912,0.403697,0.131565,0,"Fe,Au",Yes,"Fe,Au"
4167,HIBQUE_clean,4.31416,3.2305,4.29449,2.25483,0,0,599.378,265.819,0.453569,0.201154,0,In,No,
4448,HUSQES_clean,3.88653,3.23031,3.88589,1.4047,0,0,550.266,391.732,0.521807,0.371472,0,Mo,Yes,Mo
6073,LARZEL_SL_part,4.03256,3.23022,4.03256,2.14268,0,0,92.5234,43.1812,0.385418,0.179877,0,Cd,No,
10346,SIWZOP01_clean,3.50826,3.23008,3.50408,1.31602,0,0,27.9001,21.2004,0.462092,0.351129,0,Mg,No,
7807,OCIVIH_clean,7.04533,3.22991,7.04533,1.52336,0,0,583.738,383.191,0.486746,0.319521,0,"Pr,Co",Yes,Co
3758,GOLYUD_clean,5.23544,3.22982,5.01332,1.30229,0,0,531.249,407.935,0.445329,0.341959,0,Co,Yes,Co
9989,RUVRUX_clean,6.27166,3.22959,6.27166,1.79397,0,0,1189.2,662.891,0.581036,0.323884,4.28E-05,Cu,Yes,Cu
4578,IDAGOL_clean,3.78397,3.22954,3.77208,1.49127,0,0,186.633,125.151,0.419361,0.281211,0,"Mn,Mo",Yes,"Mn,Mo"
4038,HARHUG_clean,5.57262,3.22948,5.51917,1.18012,0,0,1134.24,961.119,0.526863,0.446448,0,"Zn,K",Yes,"Zn,K"
5924,LABGAY_clean,4.4431,3.22925,4.4431,1.46407,0,0,375.897,256.748,0.430544,0.294074,0,Zn,Yes,Zn
1704,DARJUD_clean,4.94517,3.22924,4.94517,1.77645,0,0,855.631,481.651,0.479588,0.269969,0,"Al,Zn",No,
13587,YASNAJ_clean,5.78381,3.22912,5.78381,1.20746,0,0,724.602,600.102,0.474286,0.392795,0,Co,No,
6775,MAZTIR_clean,3.47163,3.22908,3.47014,2.20438,0,0,112.783,51.163,0.403829,0.183194,0,"Ba,Zn",Yes,Ba
577,BACMOH_clean,3.79395,3.229,3.78996,1.46145,0,0,274.689,187.957,0.467512,0.319897,0,Cu,Yes,Cu
7631,NOHKOM_clean,4.47987,3.22897,4.46706,1.95435,0,0,583.871,298.755,0.392482,0.200825,0,"Na,Gd",Yes,"Na,Gd"
4073,HAXJEX_clean,3.70163,3.22888,3.70163,1.69059,0,0,76.5121,45.2575,0.38587,0.228245,0,Zn,Yes,Zn
10142,SAPJEA_charged,4.19418,3.22881,4.19418,1.86126,0,0,74.5879,40.074,0.40954,0.220034,0,"Ga,Zn",No,
568,AZIMIH_clean,4.49164,3.22795,4.48034,1.45246,0,0,980.771,675.246,0.535079,0.368394,0,Zn,Yes,Zn
1831,DIMKER_clean,6.00256,3.22793,5.9849,1.87611,0,0,642.392,342.406,0.458937,0.244621,0,"Zn,Gd",Yes,Gd
13693,YEZKUL_clean,5.95403,3.22793,5.12017,1.19045,0,0,926.008,777.864,0.515712,0.433208,0,"Mo,Ni",Yes,Mo
6843,MICNES_clean,5.22596,3.22734,5.21195,0.972071,0,0,1281.72,1318.55,0.609577,0.627091,0,Cd,Yes,Cd
4997,IXAMIE_clean,4.4157,3.22714,4.4157,1.97381,0,0,452.013,229.005,0.477495,0.241915,0,Fe,Yes,Fe
11542,UVEWIC_clean,4.93897,3.22714,4.92628,1.09932,0,0,1472.29,1339.27,0.605099,0.550428,0,"Nb,Mn",Yes,Mn
10596,TAFBIN_clean,4.89948,3.22691,4.89948,1.6684,0,0,458.552,274.846,0.415176,0.248847,0,Cd,No,
1596,DACXUB_clean,5.15965,3.22682,5.15642,1.48041,0,0,714.555,482.674,0.452182,0.305444,0,Ho,No,
6785,MEFHUC_charged,13.71684,3.22651,13.71684,0.947264,0,0,1373.91,1450.4,0.614294,0.648493,0,Zn,No,
3579,GEGBOL_clean,4.71731,3.22624,4.44524,1.22917,0,0,683.508,556.072,0.511738,0.416328,0,"Gd,Ag",Yes,Ag
14677,cg301725z_si_003_clean,4.61209,3.22613,4.60561,1.078,0,0,1389.2,1288.68,0.576926,0.535182,0,Mn,No,
9005,QAHMUJ_clean,3.54119,3.22591,3.52141,2.39047,0,0,291.722,122.035,0.407999,0.170678,0,"Ba,Cd",Yes,Ba
14297,ZOXTUD_clean,5.84263,3.22574,5.70759,1.90531,0,0,614.283,322.406,0.440476,0.231183,0,"Co,Tb",Yes,Tb
10189,SAYKIO_clean,4.81299,3.22485,4.81299,1.81919,0,0,539.918,296.791,0.473404,0.260228,0,U,Yes,U
8638,PEXBIF_clean,4.0229,3.2242,4.01415,1.47447,0,0,196.287,133.123,0.432924,0.293613,0,Cd,No,
1871,DIXNUV01_clean,4.04469,3.22401,4.04255,1.3069,0,0,398.721,305.089,0.484702,0.370879,0,Cu,No,
13348,XORGUI_clean,4.06545,3.22382,4.05413,1.71912,0,0,406.137,236.246,0.468803,0.272698,0,Cd,No,
1403,COXFOL_clean,4.99904,3.22314,4.40364,1.43341,0,0,695.52,485.222,0.4738,0.330541,0,Co,Yes,Co
8359,OXUNEB_clean,5.40371,3.22299,5.39117,2.40788,0,0,790.87,328.45,0.477715,0.198396,1.25E-06,"Mg,Cd,Mo",Yes,"Mg,Cd,Mo"
6894,MIJYEK_clean,5.3671,3.22254,5.3671,2.49312,0,0,666.829,267.467,0.416331,0.166992,4.57E-06,La,Yes,La
12404,WEBQIF_clean,4.79322,3.22241,3.96216,1.97924,0,0,528.714,267.13,0.481959,0.243507,0,Co,No,
14532,c5ce01473e_c5ce01473e2_clean,4.66238,3.22235,4.65964,1.60319,0,0,755.583,471.3,0.556786,0.347299,0,Zn,Yes,Zn
9891,RUCSEP_clean,5.92892,3.22234,5.91861,1.45402,0,0,799.172,549.629,0.505349,0.347553,0,Zn,No,
5890,KUTHOY_clean,4.49501,3.222,4.48771,1.83269,0,0,642.546,350.602,0.420292,0.22933,0,Pb,Yes,Pb
3109,FIHLUF_clean,4.52583,3.2219,4.52583,1.4768,0,0,467.633,316.653,0.407144,0.275693,0,Mn,No,
5590,KEXPIO_clean,4.27072,3.22145,4.24905,1.51566,0,0,372.636,245.857,0.479704,0.316498,0,Zn,Yes,Zn
13984,YUMFES_clean,3.87977,3.22041,3.87977,1.53914,0,0,188.239,122.302,0.374606,0.243387,0,Co,No,
8439,PANRUS01_clean,6.92222,3.22016,6.92222,1.49083,0,0,1346.52,903.206,0.543303,0.364431,0,Al,No,
12722,WOPHIU01_clean,5.05516,3.22,5.05516,1.35024,0,0,717.281,531.225,0.456876,0.338366,0,Zn,Yes,Zn
12454,WELTUD_charged,4.56683,3.21997,4.30211,1.55406,0,0,456.127,293.507,0.465166,0.299323,0,Cu,Yes,Cu
8980,QABKIQ_clean,4.41272,3.2199,4.41272,0.950962,0,0,962.613,1012.25,0.622152,0.654234,0,Li,No,
2109,DUTLAH_clean,6.49216,3.21986,6.4757,1.33241,0,0,782.067,586.955,0.472982,0.354982,0,Cd,No,
3578,GEGBEB_clean,4.72277,3.21984,4.36436,1.22883,0,0,686.351,558.538,0.511466,0.416221,0,"Eu,Ag",Yes,Ag
12523,WEYQEY_clean,4.61297,3.21974,4.60243,1.078,0,0,1407.21,1305.39,0.576797,0.535063,0,Mn,No,
11288,UKULOB_clean,3.82761,3.2197,3.73471,2.17209,0,0,117.167,53.942,0.400095,0.184198,0,"Fe,Ag",Yes,"Fe,Ag"
3404,FUYCAF_clean,4.03019,3.2193,4.01818,1.57717,0,0,1187.82,753.129,0.509388,0.322975,4.08E-05,Fe,No,
6877,MIHHOA_clean,4.98547,3.21821,4.97786,1.3146,0,0,441.276,335.674,0.440503,0.335086,0,Cd,No,
5241,JOCLOD_clean,4.31246,3.2182,4.31088,1.02037,0,0,389.558,381.783,0.527268,0.516744,0,Co,Yes,Co
10785,TEWGEJ01_clean,4.11622,3.2178,4.11622,1.3058,0,0,356.959,273.364,0.422772,0.323764,0,Cu,No,
10551,SUTJIC_clean,5.35062,3.21758,5.35062,1.19271,0,0,390.744,327.612,0.449372,0.376767,0,Ni,Yes,Ni
1415,COYTOA_clean,3.78783,3.21747,3.75482,1.88149,0,0,457.481,243.149,0.41029,0.218067,0,Sm,Yes,Sm
4445,HURQUG_clean,6.31005,3.21738,6.31005,1.67305,0,0,875.962,523.572,0.517288,0.309189,0,Ce,No,
13931,YUBGUZ_clean,5.8508,3.21682,5.8508,1.90744,0,0,1345.34,705.311,0.567506,0.297523,0,U,Yes,U
9064,QATRAG_clean,4.21344,3.21676,4.21344,2.09858,0,0,403.157,192.109,0.427033,0.203487,0,Ce,Yes,Ce
14298,ZOXVEP_clean,5.87142,3.21635,5.85418,1.91494,0,0,637.684,333.005,0.441299,0.230451,0,"Dy,Co",Yes,Dy
12989,XAMDOF_clean,4.11625,3.21622,4.10285,1.19417,0,0,508.61,425.91,0.487665,0.408371,0,Zn,No,
13510,XUZXUN_clean,6.69731,3.21556,6.63902,2.10485,0,0,1168.84,555.307,0.524811,0.249334,0,Np,Yes,Np
11722,VAKREG_charged,5.20861,3.21523,5.20347,1.07324,0,0,1214.38,1131.51,0.561642,0.523313,0,Co,No,
12841,WUQRAC_clean_h,9.73254,3.21457,9.7255,1.00665,0,0,818.917,813.508,0.526885,0.523405,0,"Fe,Nb",No,
7747,NUXWAG_clean,4.24496,3.21404,4.24496,1.30911,0,0,753.488,575.575,0.557989,0.426237,0,"Mn,Mo",Yes,Mn
2508,EPEXII_clean,5.44341,3.21376,5.44261,1.20289,0,0,1011.97,841.28,0.519005,0.431465,0,Cd,No,
11956,VIDWAI_clean,4.26915,3.21318,4.18386,1.57071,0,0,1060.75,675.333,0.50737,0.32302,0,Cd,No,
2206,EBUQOH_charged,7.81961,3.21277,7.81709,1.14864,0,0,772.949,672.923,0.469409,0.408664,0,"Na,Zn",Yes,Zn
9618,REGSUS_clean,4.52785,3.21271,4.42352,2.47795,0,0,500.153,201.842,0.429447,0.173308,0,Bi,Yes,Bi
11062,TUVDIX_clean,7.26896,3.21232,7.26896,1.4641,0,0,694.642,474.45,0.49895,0.340789,0,"Pr,Mn",Yes,Mn
12684,WOHZAU01_clean_h,5.57953,3.21211,5.34183,1.90493,0,0,860.826,451.894,0.469157,0.246286,0,Er,Yes,Er
13225,XINJAH_clean,5.1973,3.21133,5.19593,1.54154,0,0,655.232,425.051,0.456798,0.296326,0,La,No,
13386,XUCNOZ_clean,6.66857,3.21126,6.59679,1.49145,0,0,1038.86,696.546,0.551176,0.369558,0,"Cd,Zn",Yes,"Cd,Zn"
4778,ILUHUT_clean,7.11344,3.21073,7.11344,1.51847,0,0,612.869,403.611,0.487908,0.321316,0,"Pr,Co",Yes,Co
11287,UKULOB01_clean,3.80006,3.21073,3.67546,2.09728,0,0,124.685,59.4507,0.410004,0.195494,0,"Fe,Ag",Yes,"Fe,Ag"
8698,PITPIT_clean,6.02264,3.21071,6.01813,1.31625,0,0,758.477,576.242,0.4775,0.362774,0,Cd,Yes,Cd
8067,OMICOD_clean,4.47127,3.21063,4.47127,1.07552,0,0,816.057,758.754,0.542926,0.504802,0,Zn,No,
7311,NATYAK_clean,5.01315,3.21055,5.01038,1.14949,0,0,573.237,498.69,0.557404,0.484915,0,Cu,Yes,Cu
13080,XAXQEU_SL,3.6354,3.21043,3.6354,1.72655,0,0,159.44,92.3462,0.448288,0.259644,0,In,No,
10348,SIWZOP_clean,3.50117,3.2101,3.48713,1.31981,0,0,23.0161,17.439,0.459803,0.348387,0,Mg,No,
8501,PAXWOB_clean,4.50422,3.20997,4.49768,1.76504,0,0,714.999,405.09,0.569103,0.322431,0,Zn,No,
1703,DARJOX_clean,4.96663,3.20989,4.95574,1.92117,0,0,866.276,450.91,0.475838,0.247681,0,"Al,Co",No,
13082,XAYNAM_charged,5.60047,3.20967,5.26722,1.39228,0,0,1292.02,927.992,0.537188,0.385834,0,Ag,Yes,Ag
3182,FITJAU_clean,4.86338,3.20957,4.86338,1.94295,0,0,641.105,329.964,0.521133,0.268217,0,Gd,Yes,Gd
11289,UKUMAO01_clean,3.71518,3.2095,3.58844,2.99592,0,0,82.4106,27.5076,0.403429,0.134659,0,"Fe,Au",Yes,"Fe,Au"
9370,QUHMOX_clean,4.58402,3.20914,4.58402,3.25207,0,0,286.109,87.9775,0.351995,0.108237,0,Gd,Yes,Gd
3600,GEPDIQ_clean,4.79078,3.20865,4.23318,1.32793,0,0,631.834,475.802,0.481325,0.362461,0,Cd,Yes,Cd
1153,CECVIQ_clean,3.94859,3.20856,3.91188,2.17243,0,0,350.208,161.205,0.381089,0.17542,0,Pr,Yes,Pr
10341,SIWPUL11_clean,3.73937,3.20845,3.73937,1.4711,0,0,34.5977,23.5183,0.471832,0.320735,0,Mn,No,
7851,ODONIF_clean,3.90059,3.2084,3.90059,1.28373,0,0,132.324,103.078,0.431539,0.336161,0,Co,Yes,Co
12784,WUDQIW_clean,3.73198,3.20831,3.69327,1.34725,0,0,177.091,131.446,0.54313,0.403139,0,Ni,Yes,Ni
4655,IGUCET_clean,4.77172,3.20825,3.87281,2.07477,0,0,534.679,257.705,0.531826,0.25633,0,Zn,No,
9952,RUMROI_clean,3.98794,3.20816,3.86657,1.74728,0,0,315.245,180.421,0.480117,0.27478,0,"Fe,Zn",No,
2896,FAQVEA_clean,4.27008,3.20794,4.27008,1.46606,0,0,321.394,219.223,0.456759,0.311556,0,Zn,Yes,Zn
4958,IVIXIW_clean,3.69588,3.20784,3.69588,1.83643,0,0,97.3425,53.0063,0.336332,0.183144,0,Ag,Yes,Ag
1734,DAXJET_clean,3.45389,3.20739,3.45389,1.41212,0,0,8.10371,5.73868,0.477795,0.338353,0,Fe,No,
4108,HEBZAR_clean,7.7725,3.20738,7.7725,1.7151,0,0,1077.94,628.498,0.52861,0.30821,0,Zn,No,
1641,DAJHUS_clean,4.35025,3.20726,4.35025,1.31102,0,0,401.724,306.42,0.449271,0.342688,0,Co,No,
3636,GIHPAQ_clean,6.0679,3.20702,5.11035,1.37065,0,0,951.107,693.909,0.51986,0.379279,0,"W,Ni",Yes,W
7630,NOHKIG_clean,4.45859,3.20693,4.44592,1.98307,0,0,562.068,283.433,0.388043,0.195678,0,"Na,Tb",Yes,"Na,Tb"
593,BAHGUN01_clean,4.21622,3.20685,4.07596,1.51116,0,0,306.658,202.929,0.411309,0.272182,0,Cu,Yes,Cu
11494,USATAL_clean,4.28921,3.2067,4.27363,1.48205,0,0,336.883,227.309,0.40196,0.271219,0,Co,Yes,Co
5040,IXUWOO_clean,6.5953,3.20621,6.55588,1.07583,0,0,1096.23,1018.96,0.52558,0.488536,0,Co,No,
10359,SIZGIS_clean,4.75692,3.2057,4.74915,1.28748,0,0,1400.62,1087.88,0.590369,0.458545,0,Cd,No,
11009,TUGSUK_ion_b,8.51218,3.20551,8.45941,1.11558,0,0,1133.35,1015.93,0.550223,0.493216,0,Cu,Yes,Cu
10396,SOJKOT03_clean,3.48714,3.20549,3.48363,1.59604,0,0,27.3482,17.135,0.45663,0.286101,0,Co,No,
313,AQODOA_clean,3.45952,3.20541,3.43624,1.86922,0,0,15.5488,8.31834,0.350907,0.187729,0,Ag,Yes,Ag
4962,IVOLIQ_clean,4.90881,3.20512,4.90198,2.13544,0,0,287.446,134.607,0.318909,0.149341,0,Cd,No,
9457,QUVDUH_clean,3.94913,3.20462,3.9484,1.78284,0,0,239.317,134.234,0.400325,0.224544,0,Y,No,
11615,UXUYUI_clean,4.1469,3.20447,3.68437,1.01089,0,0,176.274,174.376,0.4858,0.480568,0,Li,Yes,Li
10306,SINQAH_clean,4.00905,3.20436,4.00905,2.09821,0,0,235.454,112.217,0.467816,0.22296,0,Zn,No,
